Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
6077,14368857,"Nicolás Velazquez","2025-09-11 12:53:00",0.77511,1,nicojvelazquez
6078,14368963,"Abdul Raheem Ahsan","2025-09-11 13:24:43",0.77511,1,abdulraheemahsan
6079,14368964,"Tomsa Gelu","2025-09-12 06:38:08",0.77511,4,tomsagelu
6080,14369051,"Liu Shuilian","2025-09-11 13:52:40",0.77511,1,liushuilian
6081,14369052,xiaoyanhua,"2025-09-11 13:52:58",0.77511,1,xiaoyanhua
6082,14369074,"Joan Alòs Santamaria","2025-09-11 13:59:05",0.77511,1,joanalssantamaria
6083,14369095,"Ray Yan","2025-09-11 14:03:50",0.77511,1,yanrui9182
6084,14369255,"Thanh Thảo Lê","2025-09-11 14:45:35",0.77511,2,lethanhthaocao
6085,14369402,"[Deleted] fba8e488-742e-4fd7-86c7-7238bb90a9d2","2025-09-11 15:26:22",0.77511,1,del=16caae2de0253c92
6086,14369427,"Paul Harsh","2025-09-11 15:34:03",0.77511,1,paulharsh
6087,14369433,Hualiuliuliu,"2025-09-11 15:35:55",0.77511,1,hualiuliuliu
6088,14369501,"Dina Zurli","2025-09-11 15:50:08",0.77511,1,dinazur
6089,14369538,woshijiajiashi,"2025-09-11 15:57:07",0.77511,1,woshijiajiashi
6090,14369631,"Drubo Dev Pramanik","2025-09-12 16:59:12",0.77511,2,drubodevpramanik
6091,14366887,KoSeunggeun,"2025-09-11 16:30:23",0.77511,6,koseunggeun
6092,14369667,Adwa_dude,"2025-09-11 16:35:51",0.77511,1,adwadude
6093,14369700,"Caroline Moseley","2025-09-11 16:46:23",0.77511,1,cmosel15
6094,14369658,"James Absolom","2025-09-16 17:40:23",0.77511,4,jamesabsolom
6095,14369743,guram,"2025-09-11 17:00:26",0.77511,1,guram58
6096,14369882,"Jorge Tun","2025-09-11 17:45:35",0.77511,1,jorgetun
6097,14369889,"Krishna savera","2025-09-11 17:49:46",0.77511,1,krishnasavera
6098,14369924,Pacchu_16,"2025-09-11 18:04:11",0.77511,1,pacchu16
6099,14369948,JesusRS84,"2025-09-11 18:12:43",0.77511,1,jesusrs84
6100,14370154,Джагарян,"2025-09-11 19:33:38",0.77511,1,z1roje
6101,14370187,"Claudinez Andrade","2025-09-11 19:44:13",0.77511,1,claudinezandrade
6102,14354620,"bastien barnel","2025-09-11 20:00:34",0.77511,5,bastienbarnel
6103,14370189,luciali98,"2025-09-11 19:45:11",0.77511,1,luciali98
6104,14370212,"Ye-Ahn Park","2025-09-11 19:59:36",0.77511,1,yeahnpark
6105,14370347,"Sam Grimshaw","2025-09-11 21:25:59",0.77511,1,samgrimshaw
6106,14370504,"Yoyo Diary","2025-09-11 23:25:15",0.77511,1,yoyodiary
6107,14370511,"Long le","2025-09-11 23:32:29",0.77511,1,loongle11
6108,14370527,"Tien Do","2025-09-11 23:47:07",0.77511,1,tiendo99
6109,14370589,"Mouheb Hidouri","2025-09-12 00:25:53",0.77511,1,mouhebhidouri
6110,14268397,"Mohammad Alam Pathan","2025-09-12 02:35:30",0.77511,4,mohammadalampathan
6111,14370805,"wei yuXi","2025-09-12 02:18:45",0.77511,1,weiyuxiiii
6112,14370838,raywu88,"2025-09-12 02:31:06",0.77511,1,raywu031019
6113,14370904,daweiyau,"2025-09-12 03:06:42",0.77511,1,daweiyau
6114,14370924,meipumpkin,"2025-09-12 03:12:08",0.77511,1,meipumpkin
6115,14371191,Vishwas@1410,"2025-09-12 05:19:00",0.77511,1,vishwas1410
6116,14371238,"Ngô Kỳ Anh","2025-09-12 05:36:30",0.77511,1,glacerjust
6117,14371251,"Jialiang Ning","2025-09-12 05:41:39",0.77511,1,jialiangning
6118,14371462,Xiaofan7264,"2025-09-12 06:51:40",0.77511,1,xiaofan7264
6119,14371576,ammu134,"2025-09-12 07:30:39",0.77511,1,ammu134
6120,14371723,Wuhongqi36,"2025-09-12 08:16:27",0.77511,1,wuhongqi36
6121,14371809,bu2_bu2_23,"2025-09-12 09:09:54",0.77511,2,bu2bu223
6122,14371833,"xiao yang258","2025-09-12 08:43:49",0.77511,1,xiaoyang258
6123,14371878,"Soleil Clems","2025-09-12 08:59:42",0.77511,1,soleilclems
6124,14371902,"Abdulsamad Nuradeen","2025-09-12 09:07:27",0.77511,1,abdulsamadnuradeen
6125,14371658,"robert hausler","2025-09-12 09:20:52",0.77511,3,roberthausler
6126,13855882,"Dmitry Lesin","2025-09-12 10:16:07",0.77511,1,dmitrylesin
6127,14372101,"Alisson Moreira","2025-09-12 10:21:39",0.77511,1,alissonmoreira99
6128,14372140,"James Waterworth","2025-09-12 10:33:59",0.77511,1,jameswaterworth
6129,14372200,"Can Bread","2025-09-12 10:58:23",0.77511,1,canbread
6130,14372240,pipemaster,"2025-09-12 11:12:55",0.77511,1,pipemaster
6131,14372282,Pabitra,"2025-09-12 11:30:40",0.77511,1,pkaizoku
6132,14372312,ManikandanNagarajan,"2025-09-12 11:42:09",0.77511,1,m222an
6133,14372323,"Shalini Singh #4","2025-09-12 11:45:40",0.77511,1,shalinisinghda
6134,14372339,"[Deleted] 3490f319-0182-4dd3-99ee-0812d0a921c6","2025-09-12 11:54:25",0.77511,1,del=eb8a024ac79a5588
6135,14372361,tongren11,"2025-09-12 12:07:21",0.77511,1,tongren11
6136,14372385,"Nilesh Mori","2025-09-12 12:12:16",0.77511,1,nileshmori
6137,14372423,sarah.eng77,"2025-09-12 12:25:21",0.77511,1,saraheng77
6138,14083186,"ghazaleh ghorbani","2025-09-13 13:59:34",0.77511,10,ghazalehghorbani
6139,14345201,jeongjinmyung,"2025-09-12 12:43:05",0.77511,2,jeongjinmyung
6140,14372624,"Anmol Mishra #2","2025-09-12 13:26:57",0.77511,1,ammusic
6141,14372691,hlhyqsl,"2025-09-12 13:49:30",0.77511,1,hlhyqsl
6142,14372688,"Kai DFollmann","2025-09-12 14:19:52",0.77511,6,kaidfollmann
6143,14372954,sellfish,"2025-09-12 15:23:12",0.77511,1,sellfish
6144,14363770,"Elesger Eliyev","2025-09-12 15:45:56",0.77511,9,elesgereliyev
6145,14373029,"Moderant NOUKOUSSI","2025-09-15 16:13:36",0.77511,2,moderantnoukoussi
6146,14373045,"Swayam Sarthak","2025-09-12 15:52:25",0.77511,1,swayamsarthak
6147,14373093,"SURESHBHAI PATEL","2025-09-12 16:07:42",0.77511,1,sureshbhaipatel
6148,14373122,"Tim xz Tang","2025-09-12 16:23:07",0.77511,1,timxztang
6149,14373151,"Sagar Sathiya","2025-09-12 16:39:54",0.77511,2,sagarsathiya21
6150,14373278,Cloudii,"2025-09-12 17:28:48",0.77511,1,cloudii
6151,96942,"Russell Greyling","2025-09-12 18:21:03",0.77511,1,rgreyling
6152,14373447,"Marcus Pirje","2025-09-12 18:45:10",0.77511,1,marcuspirje
6153,14373448,"Chaithra Ram","2025-09-12 19:19:14",0.77511,6,chaithra48653
6154,14373470,"John Marsland","2025-09-12 18:59:01",0.77511,2,johnmarsland
6155,14373654,kendaking,"2025-09-12 20:29:26",0.77511,1,kendaking
6156,14373661,"Felix Roberge","2025-09-12 20:36:24",0.77511,1,felixroberge
6157,14373666,"Sarthak Bahuguna","2025-09-12 20:38:13",0.77511,1,sarthakbahuguna321
6158,14373718,tintedwindow,"2025-09-12 21:13:13",0.77511,1,tintedwindow
6159,14373736,"Dan Frost","2025-10-04 21:30:19",0.77511,5,danfrost
6160,14373742,"Jacob K #3","2025-09-14 13:23:56",0.77511,2,jacobkli
6161,14373985,rehab-datascience,"2025-09-13 00:27:01",0.77511,1,rehabdatascience
6162,14374101,"srforureyesonly x","2025-09-13 02:11:38",0.77511,1,srforureyesonlyx
6163,14374134,"kyy15 c","2025-09-13 02:30:00",0.77511,1,kyy15c
6164,14374246,shanlong7178,"2025-09-13 03:46:14",0.77511,1,shanlong7178
6165,14374250,Jayjaymeanco,"2025-09-13 03:47:19",0.77511,1,jayjaymeanco
6166,14374267,"scott #6","2025-09-13 04:01:21",0.77511,1,scotttttttttt
6167,14374345,"Tomoharu KIKUCHI","2025-09-13 05:11:06",0.77511,2,tomoharukikuchi
6168,14374484,"Jean Gabriel Lauviah Mensah Ava","2025-09-13 05:35:09",0.77511,1,gabrieljean2007
6169,14374567,"Ananias Medina","2025-09-13 06:15:19",0.77511,1,ananiasmedina
6170,14374586,yuzhehong,"2025-09-13 06:32:31",0.77511,1,yuzhehong
6171,14374706,leoniid,"2025-09-13 07:18:08",0.77511,2,leoniid
6172,14374711,"zhong kun zhou","2025-09-13 07:11:16",0.77511,1,zhongkunzhou
6173,14374764,"Yanami Anna #2","2025-09-13 07:32:30",0.77511,1,sakkii
6174,14374840,Sahiyo,"2025-09-13 08:02:48",0.77511,1,sahiyo
6175,14374864,"Phan Xuân Khoa","2025-09-13 08:23:54",0.77511,2,phanxunkhoa
6176,14374886,kevinArno,"2025-09-13 08:22:09",0.77511,1,kevinarno
6177,14374929,"Tom P #2","2025-09-13 08:37:36",0.77511,2,tomp34
6178,14374964,subhamrana007,"2025-09-13 08:47:20",0.77511,1,subhamrana007
6179,14375008,"Kathryn Smuland","2025-09-13 09:06:40",0.77511,2,kathrynsmuland
6180,14375030,"Akash Pandey #3","2025-09-13 09:11:33",0.77511,1,akashp7
6181,14375237,Stivan,"2025-09-13 10:41:07",0.77511,1,stivantin
6182,14375344,"David Kolawole45","2025-09-13 11:19:24",0.77511,1,davidkolawole45
6183,14375696,"liuqi #2","2025-09-13 13:35:41",0.77511,1,heyliuqi
6184,14375768,"Dax Patel #3","2025-09-13 14:03:23",0.77511,1,pateldaxketankumar
6185,14375826,AmjedCP7,"2025-09-13 14:21:14",0.77511,1,amjedcp7
6186,14375848,"Danang Cahyagi","2025-09-13 14:30:32",0.77511,1,danangcahyagi
6187,14375864,Tavish15,"2025-09-13 14:37:24",0.77511,1,tavish15
6188,14343927,"Imtiaj Hossain Saikat","2025-09-13 14:51:35",0.77511,4,imtiajhossainsaikat
6189,13696408,"bk h520","2025-09-14 02:41:10",0.77511,2,bkh520
6190,14375996,"Ignas Galvelis","2025-09-13 20:37:31",0.77511,2,ignasgalvelis
6191,14376142,"Fred Suhrob","2025-09-13 16:23:29",0.77511,1,fredsuhrob
6192,13099934,"Sarvesh Chhetri","2025-09-13 17:35:45",0.77511,5,sarveshchhetri
6193,14376413,Exotic_bird,"2025-09-13 17:51:52",0.77511,1,exoticbird
6194,14376595,"Kma Alask","2025-09-13 19:09:05",0.77511,1,kmaalask
6195,7196434,"Hossein Fathi","2025-09-13 19:20:12",0.77511,1,hosseinfathi
6196,1809444,"Marco Anedo","2025-09-15 18:15:49",0.77511,3,marcocanedo
6197,14376792,"Apurv desale","2025-09-13 21:08:23",0.77511,1,apurvdesale
6198,14376828,"Ashish Sonawane","2025-09-13 21:34:41",0.77511,1,ashish28ai
6199,14376830,"James Syl","2025-09-13 21:35:36",0.77511,1,jamessyl
6200,14376884,"Dev Bhatt #2","2025-09-13 22:11:33",0.77511,2,phosporcell
6201,14376919,Dawlin,"2025-09-13 22:37:27",0.77511,1,dawlin
6202,14376921,"George Nasir","2025-09-13 22:39:25",0.77511,1,georgenasir
6203,14376936,MatthijsBerkjon,"2025-09-13 22:53:21",0.77511,1,matthijsberkjon
6204,14376961,"Andres Diego Ccallo Quispe","2025-09-13 23:34:12",0.77511,1,anddie
6205,14377009,"Adrian Ordaz-Avitia","2025-09-14 00:27:10",0.77511,1,adrianordazavitia
6206,14377073,"Tiago Costa Carnin","2025-09-14 01:32:17",0.77511,1,tiagocostacarnin
6207,14377085,"om t456","2025-09-14 01:41:56",0.77511,1,omt456
6208,14377102,"Sayantan Sanyal","2025-09-14 05:17:29",0.77511,5,sayantansanyal
6209,14377122,"Luke Papaevangeliou","2025-09-14 02:04:15",0.77511,1,lukepapaevangeliou
6210,14377178,"Prasad Menda","2025-09-14 02:44:43",0.77511,1,prasadmenda
6211,12399646,DracoSlays,"2025-09-14 02:45:50",0.77511,1,dracoslays
6212,14376054,"Souvik Mukhopadhyay23","2025-09-14 03:37:27",0.77511,3,souvikmukhopadhyay23
6213,14377319,"Bella Ge","2025-09-16 19:42:06",0.77511,2,bellage20030305
6214,14377512,"si enjo","2025-09-14 05:45:43",0.77511,1,sienjo
6215,14377597,Vikas_Kum0303,"2025-09-14 06:23:18",0.77511,1,vikaskum0303
6216,14377623,"Anhupama N E","2025-09-14 06:34:42",0.77511,1,dynamic02
6217,14377627,"Ying Wang #4","2025-09-14 06:36:20",0.77511,1,yingwang216
6218,14377636,Henry@go.thu,"2025-09-14 06:38:36",0.77511,1,henrygothu
6219,14377688,"Anand Sundaresan (AK) ","2025-09-14 07:05:31",0.77511,2,anandsundaresanak
6220,14377723,Shymohn,"2025-09-27 03:43:27",0.77511,4,shymohn
6221,14377743,sshhsskk,"2025-09-14 07:17:37",0.77511,1,sshhsskk
6222,13072710,"Shourya Goel007","2025-09-14 07:39:52",0.77511,1,shouryagoel007
6223,14377966,lllkkkffflll,"2025-09-14 08:38:11",0.77511,1,lllkkkffflll
6224,14377987,"zero #9","2025-09-14 08:46:35",0.77511,1,zero66
6225,14377992,PhantomPan,"2025-09-14 08:51:26",0.77511,1,phantompan
6226,14378067,"Freya Z603","2025-09-14 09:19:14",0.77511,1,freyaz603
6227,14378109,"Xinrui Wang","2025-09-14 09:31:07",0.77511,1,x1nru1wang
6228,14378002,Dazhao2000,"2025-09-14 09:49:36",0.77511,3,dazhao2000
6229,14378264,"Sonakshi Tyagi","2025-09-14 10:29:36",0.77511,1,sonakshityagi
6230,14378283,Darago,"2025-09-14 10:37:38",0.77511,1,darago
6231,14378311,"Harshit juneja","2025-09-14 10:50:13",0.77511,1,harshitjuneja73
6232,14352936,"L Zhong","2025-09-15 15:23:12",0.77511,20,zhonglongjie
6233,14378336,yuanyingpeng,"2025-09-14 11:02:22",0.77511,1,yyp718
6234,14378162,"[Deleted] 70668e01-7708-4ae8-8342-07fa01bfcb7e","2025-09-14 11:08:44",0.77511,4,del=00f91a38ad5adb7d
6235,4837204,"Stavros #3","2025-09-17 10:53:18",0.77511,5,trstavros
6236,14378482,佐久間倫太郎,"2025-09-14 12:02:11",0.77511,1,sakuma11
6237,14378509,"VEDANT JAWANDHIA","2025-09-14 12:13:39",0.77511,1,vedantjawandhia
6238,14378546,goroh42,"2025-09-14 12:25:46",0.77511,1,goroh42
6239,14378554,"MURDER GOOSE","2025-09-14 12:28:05",0.77511,1,ujjwalar
6240,14378625,"Kartik Raman","2025-09-14 12:51:42",0.77511,1,kartikraman
6241,14378666,"Abdul Sabur","2025-09-14 13:08:27",0.77511,1,abdulsabur
6242,5395463,"James Kershaw","2025-09-14 14:08:34",0.77511,1,jameskershaw
6243,14378877,"Antoni Czapski","2025-09-14 15:32:56",0.77511,2,antoniczapski
6244,14378878,"SNM (SNM)","2025-09-14 14:23:01",0.77511,1,snm123
6245,14378887,"ping weepies","2025-09-14 14:39:46",0.77511,3,pingweepies
6246,14378936,"Анастасия Барисёнок","2025-09-14 14:38:37",0.77511,1,lemnissa
6247,14379003,"Barth Mn","2025-09-14 14:57:45",0.77511,1,barthmn
6248,14379008,"Ravishankar A.G","2025-09-14 14:59:23",0.77511,1,ravishankarag
6249,14379073,"PH Rodrigues","2025-09-14 15:21:22",0.77511,1,phrodrigues
6250,14379128,"sumit pareek1","2025-09-14 15:44:28",0.77511,1,sumitpareek1
6251,5602906,HKoguchi,"2025-09-14 16:04:38",0.77511,1,hkoguchi
6252,14379189,Rensie,"2025-09-14 16:09:50",0.77511,1,rensenwxre
6253,14379193,"Jayasimha V","2025-09-14 16:20:13",0.77511,2,jayasimhav
6254,14377406,"Jonathan Aevermann","2025-09-16 23:58:14",0.77511,6,jonathanaevermann
6255,14379304,"Sanim Muntasir Mithun","2025-09-14 16:51:16",0.77511,1,sanimmuntasirmithun
6256,14379343,Boyang,"2025-09-14 17:54:53",0.77511,3,boyangzhanghasumi
6257,14379361,"Tarkan Badan","2025-09-14 17:13:10",0.77511,1,tarkanbadan
6258,14379475,"Minh Nhat #3","2025-09-14 17:58:21",0.77511,1,minhnhat2007
6259,14379717,"Pat Dempsey","2025-09-14 19:38:08",0.77511,1,patdempsey
6260,14379820,"Lizelle Nightingale","2025-09-14 20:29:28",0.77511,1,lizellenightingale
6261,14379821,"Nazrin Mammadli","2025-09-14 20:29:43",0.77511,1,nazrinmamedli
6262,14379802,Erik262,"2025-09-14 20:44:34",0.77511,2,erik262
6263,14379932,"bharathi donku","2025-09-14 21:36:08",0.77511,1,bharathidonku
6264,14021784,"German Goñi","2025-09-14 21:47:18",0.77511,1,germangoi
6265,14380054,"Adoku Emmanuel Odevivi","2025-09-14 23:03:20",0.77511,1,eagle252
6266,14380089,"Matthew Shapiro #2","2025-09-14 23:36:46",0.77511,2,mattshapiro26
6267,14380323,"Wang Zeyuan","2025-09-15 01:27:18",0.77511,1,dew667zy
6268,14380487,Dlolo1,"2025-09-15 02:37:26",0.77511,1,dlolo1
6269,14380510,"Kazuho #2","2025-09-15 02:48:31",0.77511,1,kazuhookimura
6270,14380516,"Nicholas Goguen","2025-09-15 03:03:28",0.77511,2,nicholasgoguen
6271,14380533,mas_dsai,"2025-09-15 03:00:54",0.77511,1,masdsai
6272,14380583,"Joca Kulaif Junior","2025-09-15 13:52:51",0.77511,2,jocakulaifjunior
6273,14380602,dgcifuabvie,"2025-09-15 03:24:37",0.77511,1,dgcifuabvie
6274,14380642,"Pei-Shin Jao","2025-09-15 03:33:34",0.77511,1,peishinjao
6275,14380696,"zhaorong meng1","2025-09-15 03:47:53",0.77511,1,zhaorongmeng1
6276,14380708,wyddswdd,"2025-09-15 03:53:27",0.77511,1,wyddswdd
6277,14380741,"strong hahaha","2025-09-15 04:10:23",0.77511,1,stronghahaha
6278,14380770,VARUN,"2025-09-15 04:53:05",0.77511,3,lexvijin
6279,14380866,"Qiyao Jiang","2025-09-15 05:05:45",0.77511,1,qiyaojiang
6280,14381208,"SHISH RAM","2025-09-15 06:26:15",0.77511,1,shishram
6281,14381340,"Randall Varela","2025-09-15 06:48:49",0.77511,1,rvarelacr
6282,14381462,ajskljk,"2025-09-15 07:14:44",0.77511,1,ajskljk
6283,14364284,"liu canli","2025-09-15 07:35:14",0.77511,12,liucanli
6284,14381580,"Ray Taeyoung Jang","2025-09-15 07:35:38",0.77511,1,raytaeyoungjang
6285,14381697,"Tom Cruise 234","2025-09-20 08:33:33",0.77511,2,tomcruise234
6286,14381668,"Wang Ao #2","2025-09-15 08:43:23",0.77511,6,sadpunkl
6287,14381863,riveerhe,"2025-09-15 08:47:44",0.77511,1,riveerhe
6288,14381960,F.M.,"2025-09-15 09:05:54",0.77511,1,lexpendragon
6289,14382001,"Josh Huang","2025-09-15 09:12:46",0.77511,1,joshhuang123
6290,14382107,Termos77,"2025-09-15 09:37:10",0.77511,1,termos77
6291,14382128,"HTIN LINN","2025-09-15 09:45:30",0.77511,1,htinlinn
6292,14382383,"Amit Vishwakarma #2","2025-09-15 10:55:33",0.77511,1,amitvishwakarma015
6293,14382427,"Jaee Jain","2025-09-15 11:05:17",0.77511,1,j31jain
6294,14332095,Loaielsamra,"2025-09-15 11:18:23",0.77511,3,loaielsamra
6295,14382529,"kyosuke #2","2025-09-15 11:33:43",0.77511,1,kyosuke333
6296,14382582,——吴俊逸,"2025-09-15 11:50:07",0.77511,3,wujunyiyi
6297,14382639,田所浩二,"2025-09-15 12:03:14",0.77511,1,tadokorokouji114514
6298,14382723,"Abhijeet Srz ","2025-09-15 12:25:33",0.77511,2,abhijeetsrz
6299,14382749,sc0obs,"2025-09-15 12:30:48",0.77511,1,sc0obs
6300,14382813,"boyan zhou","2025-09-15 12:45:46",0.77511,1,luckydrag0n
6301,14382829,papuagigi,"2025-09-15 12:49:09",0.77511,1,papuagigi
6302,14377883,"Aarav Veluskar","2025-09-15 12:52:52",0.77511,6,aaravveluskar
6303,14382864,Nattanat,"2025-09-15 13:01:51",0.77511,1,nattanat
6304,14382932,nightelf,"2025-09-15 13:16:21",0.77511,1,nightelfdavid
6305,14382325,"Alberto #16","2025-09-15 13:20:05",0.77511,5,jdincaa
6306,14383111,nixnehc,"2025-09-15 13:44:54",0.77511,1,nixnehc
6307,14383119,"Roman #25","2025-09-15 13:47:18",0.77511,1,joker6969
6308,13020153,festLa,"2025-09-15 14:33:10",0.77511,1,festla
6309,14383320,"Zisis Tiliopoulos","2025-09-15 14:34:42",0.77511,1,tiliml
6310,14383350,Zy0214,"2025-09-15 14:42:15",0.77511,1,zy0214
6311,14383366,sky_walker26,"2025-09-15 14:53:53",0.77511,2,skywalker26
6312,14383561,"Bernard Mostert","2025-09-15 15:34:42",0.77511,1,bernardmostert
6313,14383582,"José Moisés Vargas","2025-09-15 15:39:25",0.77511,1,josmoissvargas
6314,14383601,Tobias05,"2025-10-01 14:21:31",0.77511,6,tobias05
6315,14383603,"Maksym Kravchenko","2025-09-15 15:43:41",0.77511,1,maksymkravchenko
6316,14375955,jorozimbo,"2025-09-15 15:46:24",0.77511,6,jorozimbo
6317,14383685,"four-seven Dong","2025-09-15 16:07:45",0.77511,1,foursevendong
6318,14383874,mrmin50000,"2025-09-15 16:45:48",0.77511,1,mrmin50000
6319,14383877,Alqiya,"2025-09-15 16:46:48",0.77511,1,alqiya
6320,14384043,"João #3","2025-09-15 17:25:37",0.77511,1,joaolimao
6321,14384068,"Nithu Varshini","2025-09-15 17:34:16",0.77511,1,nithuvarshini
6322,14384210,"Mary Savitzky","2025-09-15 18:09:50",0.77511,1,marysavitzky
6323,14384581,"Robin M Barnes","2025-09-21 17:34:01",0.77511,7,robinmbarnes
6324,14384625,"Jakub Majewski","2025-09-15 20:43:39",0.77511,1,jakubmajewski
6325,14384781,"Kyle McTavish","2025-09-15 22:08:29",0.77511,1,kylemctavish
6326,14384793,"Navruz Kudratov","2025-09-15 22:12:50",0.77511,1,qudratov2103
6327,14384827,corsoslair,"2025-09-23 23:07:23",0.77511,2,corsoslair
6328,14384833,"Gustavo Tirado ","2025-09-15 22:39:09",0.77511,1,gustavotirado
6329,14384995,changyu,"2025-09-16 00:01:19",0.77511,1,changyujiang
6330,14385023,"Kaique Teixeira","2025-09-16 00:09:35",0.77511,1,kaicoteixeira
6331,14385079,"Alex Zhang #5","2025-09-16 00:42:23",0.77511,1,azhang0828
6332,14385197,"Francisco Sierra17","2025-09-16 01:39:23",0.77511,4,franciscosierra17
6333,14385500,konglx,"2025-09-16 03:10:35",0.77511,1,klx123
6334,14385540,龙浩宸1,"2025-09-16 03:24:39",0.77511,1,longhaochensss
6335,14385529,"Secret Balloon","2025-09-16 03:33:07",0.77511,1,secretballoon
6336,14385644,cicici,"2025-09-16 03:57:50",0.77511,1,hellocci
6337,14385724,"Yotam Stefanditya","2025-09-16 04:25:25",0.77511,1,yotamstefanditya
6338,14385766,"vanshika poojari","2025-09-16 04:38:25",0.77511,1,vanshikapoojari
6339,14385791,"Jarred Green","2025-09-16 04:44:41",0.77511,1,jarredgreen
6340,14385875,MageWang,"2025-09-16 05:18:48",0.77511,1,magewang
6341,14386057,"Rayan Halder","2025-09-16 10:46:13",0.77511,4,rayanhalderw12312
6342,14386343,wattking0202,"2025-09-16 08:02:11",0.77511,3,wattking0202
6343,14386508,"Sudeep AR","2025-09-16 07:47:03",0.77511,1,sudeep89
6344,14386187,"Edwin F #2","2025-09-16 08:31:52",0.77511,10,edwinfai
6345,14386563,Dr1ftKing,"2025-09-16 08:05:06",0.77511,1,dr1ftking
6346,14386775,qisanyi,"2025-09-16 08:50:09",0.77511,1,qisanyi
6347,14386872,"Brilian Ade Putra","2025-09-16 09:08:10",0.77511,1,brilianadeputra
6348,14386925,"Naveen Kumar Birman","2025-09-16 09:21:16",0.77511,1,naveenkumarbirman
6349,14387086,dragonkeaper,"2025-09-16 09:47:34",0.77511,1,dragonkeaper
6350,13237248,"Mohamed Adel #5","2025-09-16 10:11:12",0.77511,8,mohamedasak
6351,14387308,"Muhammad Yahya","2025-09-16 11:26:28",0.77511,10,myahya027
6352,14387427,"Shiva Kumar Kondawar","2025-09-16 11:23:12",0.77511,1,shivakumarkondawar
6353,14387604,ehrimen,"2025-09-18 12:29:41",0.77511,2,ehrimen
6354,14387663,JunzheXia,"2025-09-16 12:17:40",0.77511,1,junzhexia
6355,14387733,carsonmx,"2025-09-16 12:32:09",0.77511,1,carsonmx
6356,14004494,idealer,"2025-09-16 13:06:49",0.77511,1,idealer
6357,14387984,"Rey mei","2025-09-16 13:13:07",0.77511,1,reymei
6358,14388155,"Mohomed Sahl Raaid Shaheer","2025-09-16 19:07:38",0.77511,2,msraaidshaheer
6359,14388368,"Area 42","2025-09-16 14:18:43",0.77511,2,area042
6360,14388581,渡辺蓮太,"2025-10-01 03:03:10",0.77511,14,ren2205
6361,14388586,"Apurba Lahiri","2025-09-16 15:06:06",0.77511,3,apurbalahiri1
6362,14388633,"Tiago Caniceiro","2025-09-16 15:15:23",0.77511,2,tiagocaniceiro
6363,14388651,"Sebastián Mussini","2025-09-16 15:16:31",0.77511,1,sebastinmussini
6364,14388661,"ChenXi #2","2025-09-16 15:19:21",0.77511,1,xiyueyeyu
6365,14388623,chients,"2025-09-16 15:59:36",0.77511,5,chients
6366,14388735,"sal nadirov","2025-09-16 15:39:49",0.77511,1,salnadirov
6367,14388766,"Sirpa sai charan","2025-09-16 15:49:28",0.77511,1,sirpasaicharan
6368,14388782,Marnieral,"2025-09-16 15:53:44",0.77511,1,marnieral
6369,14069205,"John D Reynolds","2025-09-17 10:43:20",0.77511,2,johndreynolds
6370,14388919,"rida dit","2025-09-16 16:28:43",0.77511,1,ridadit
6371,14388940,"Manish S #2","2025-09-16 16:31:44",0.77511,1,smh1739
6372,14384172,"UtkarshSharma #2","2025-09-16 17:06:04",0.77511,1,utkarsh75sharma
6373,14389292,"Paige Cottrell","2025-09-16 17:54:01",0.77511,1,paigecottrell
6374,14389326,"Wesley Meyer","2025-09-17 04:23:54",0.77511,2,wesleymeyer
6375,14389330,"Aymaan Shaikh #2","2025-09-16 19:41:15",0.77511,3,aymaanshaikhcornell
6376,14389351,"Nikodem Kijas","2025-09-16 18:11:58",0.77511,1,nikodemkijas
6377,14389462,"Joshua Antoine1","2025-09-16 18:44:32",0.77511,1,joshuaantoine1
6378,14389502,chlebaq,"2025-09-16 18:57:28",0.77511,1,chlebaq
6379,14389540,"Stephen Rigney","2025-09-16 19:11:22",0.77511,1,srigney
6380,14389566,"Abelardo Parada","2025-09-16 19:51:21",0.77511,2,abelardoparada
6381,14389602,Sklaundee,"2025-09-16 19:38:47",0.77511,1,sklaundee
6382,14389652,arnoldjm,"2025-09-16 20:42:11",0.77511,7,arnoldjm
6383,14389682,SpencerBrown15,"2025-09-16 20:05:42",0.77511,1,spencerbrown15
6384,14389744,"Ziqin Ding","2025-09-16 20:29:01",0.77511,1,ziqinding25
6385,14389770,"Leandro Velazquez","2025-09-16 22:08:16",0.77511,2,leandrovelazquez
6386,14389818,"tawana mohammadi","2025-09-16 21:42:01",0.77511,4,tawanamohammadi
6387,14389863,Kaptaan,"2025-09-16 21:32:19",0.77511,1,theimperialphoenix91
6388,14390020,Maaaroua,"2025-09-16 23:24:32",0.77511,2,maaaroua
6389,14390042,julkdmg,"2025-09-16 23:01:40",0.77511,1,julkdmg
6390,14390049,"Braeden Watkins","2025-09-18 01:57:16",0.77511,6,braedenwatkins
6391,14390085,"Ye Tun Kyaw","2025-09-16 23:23:53",0.77511,1,yetunkyaw
6392,14390226,"Diego Aguilar Torres","2025-09-17 00:52:49",0.77511,3,diegoaguilartorres
6393,14390252,"Shivani Agrawal #3","2025-09-17 00:43:23",0.77511,1,shivaniagrawal31
6394,14390386,"Alex Ahuatl","2025-09-17 18:09:55",0.77511,2,alexahuatl
